3 20
1250 1250 2500
10.431432981389914 9.19598982706921 -9.244964434083156 5.5344293064640695 -7.580021300042145 5.045753009399905 2.3630198520475947 -7.272209389024056 3.918671230054213 -5.578197040226373 6.981430951799411 -1.33488864646942 8.441666473837568 -9.169175353806367 4.555977763729245 3.5405817375194393 7.4790601788257085 2.070524876242506 11.786570436994092 -5.438194256526114
8.124696288351153 10.134441947402031 -8.633456338080812 7.544998516854519 -8.485809241366075 4.341413873576243 2.954594254567284 -7.415085602038047 2.789336429217119 -4.675031685474792 8.016023860027417 -1.118368480237251 6.679046741990759 -8.736119358550411 4.390167268304275 4.271137113967529 9.35724739913971 4.2531868924784195 9.656962948094149 -4.269821320659499
9.007846377361934 9.24807708832599 -8.700616012885014 7.3579496473938075 -8.457499635303414 4.90463193481025 3.11857453969722 -6.441886778619511 4.868337745823967 -4.693762831753459 7.512909392157986 -1.3121242850909713 6.74355146529533 -8.80383002677433 4.223326569478451 4.273151820637957 9.500222391813287 1.0328039579096815 8.384849802357929 -4.105639372744889
8.291203181953243 10.645045827746301 -9.16781345542928 5.931907802130955 -8.757755693875517 4.769541774171775 0.821525481587992 -5.16345568102012 4.266887166732384 -5.637015362492949 8.674594826135316 -1.7339191145165567 8.206641193750484 -9.886406418177636 5.802650089371337 3.2532200516580376 7.442169942114291 1.2574928805089942 7.612439472556903 -4.920459359060099
9.133938678289887 8.963299337606603 -9.48705046330819 3.477208281593338 -9.29673745713595 4.374228144104635 3.516724612199474 -6.082058054881629 4.3515990376822 -5.596641569382828 6.503712798337606 -0.9779856430957998 9.769243170712425 -8.883998605991932 5.347941305255177 4.421804587817064 9.899726946897905 1.583100905687473 7.729715645197366 -3.3623113968662204
9.87344899267725 10.112619603906078 -8.481212334848683 4.4366565107125115 -6.750181643722344 3.2270187718606764 3.8427692983819997 -6.249136028604055 3.8119395751949052 -5.288228941770051 9.762666578327568 -1.7085446451326363 7.6787305627250735 -10.058855682613244 6.996543826796771 3.740753423137153 10.024362391097208 1.1751819053791004 9.99705203309314 -4.741690078931892
9.992093330899886 9.185732295865284 -8.799255530705734 6.9768837984057885 -9.623597785772073 4.930872337054594 1.821279975566844 -3.899322004934754 1.8449170217118476 -3.7626252500713937 7.73186389973193 -0.8837034887728311 10.043869972398472 -8.9248129402275 5.216617725658921 3.3740143176727795 9.628480627206237 3.6627637986885846 9.128927013226761 -2.937644570868198
9.808163143444405 10.728807885177579 -7.2450923772493345 6.278386269242798 -8.313553193991924 5.036789664341952 3.2900351123271383 -6.801378934713128 3.817438040884906 -6.0902006242965445 8.73147739992913 -2.1675153539631657 7.369745448042107 -9.968270499368776 4.913127779575949 4.827294689108765 9.541067289092531 3.5601835462655465 8.916884646294848 -3.253221910264891
10.55738340717016 10.556170078197725 -7.4611796940722925 7.072477275927604 -7.0847945199333004 3.817569010881044 2.855742132240114 -6.122244274468865 4.485959742276517 -5.4905492634137545 7.53336281841995 0.6751751429571837 7.529789154173653 -8.8077551559142 4.7998084007571915 3.9616314824885444 8.141507096498756 2.5321882393453032 9.38388765722356 -3.8288774331887367
7.57826953893313 9.804723855000354 -9.625524209095405 7.402837167095577 -7.605369927991466 4.830458434717281 1.5577536086640227 -5.345696600457666 3.6536324905809794 -3.1759341156468253 9.52527959101241 -0.8950497655964125 8.816723781432577 -9.435019271684217 5.2915851425321225 5.080997403053199 7.873310612135906 1.5706994513310666 9.848906670343824 -4.475494212724115
